customer_id,tenure_months,monthly_data_usage_gb,monthly_call_minutes,support_calls,contract_type,churn
633,32,3.65,357.0,1,Prepaid,1
634,27,9.34,136.0,2,Postpaid,0
635,20,14.78,729.0,2,Postpaid,0
636,24,24.15,203.0,3,Postpaid,1
637,12,11.02,340.0,1,Postpaid,0
638,50,3.69,369.0,2,Prepaid,0
639,35,4.97,467.0,4,Postpaid,0
640,33,11.82,281.0,2,Prepaid,0
641,33,17.89,556.0,0,Prepaid,0
642,51,15.19,513.0,1,Prepaid,1
643,43,14.3,403.0,0,Postpaid,1
644,37,18.55,599.0,0,Prepaid,0
645,12,8.4,390.0,2,Postpaid,0
646,3,12.1,359.0,3,Postpaid,1
647,1,9.4,700.0,0,Prepaid,1
648,33,10.64,444.0,3,Postpaid,0
649,40,6.97,252.0,1,Prepaid,0
650,10,10.28,272.0,2,Prepaid,0
651,43,11.86,403.0,0,Postpaid,1
652,44,10.14,50.0,2,Prepaid,1
653,29,11.19,305.0,0,Prepaid,0
654,13,14.03,385.0,0,Prepaid,1
655,12,18.19,375.0,4,Postpaid,1
656,31,18.56,211.0,0,Postpaid,0
657,46,15.81,333.0,1,Prepaid,0
658,2,5.7,577.0,0,Prepaid,0
659,51,10.2,546.0,1,Prepaid,0
660,50,10.63,414.0,1,Prepaid,0
661,35,8.71,390.0,1,Postpaid,0
662,23,13.71,376.0,2,Prepaid,1
663,17,4.03,435.0,2,Postpaid,0
664,26,20.47,415.0,2,Postpaid,0
665,8,17.98,449.0,2,Postpaid,0
666,29,14.39,475.0,2,Prepaid,0
667,26,11.69,218.0,5,Postpaid,0
668,10,18.14,353.0,4,Postpaid,0
669,26,15.45,430.0,1,Prepaid,1
670,34,17.53,255.0,1,Postpaid,1
671,51,11.7,299.0,3,Postpaid,1
672,41,20.95,367.0,0,Prepaid,1
673,7,17.83,375.0,3,Postpaid,0
674,4,14.55,432.0,1,Prepaid,0
675,58,18.28,273.0,0,Prepaid,0
676,53,9.9,545.0,0,Postpaid,0
677,50,6.16,373.0,0,Postpaid,1
678,45,13.61,422.0,1,Postpaid,0
679,11,11.71,345.0,3,Prepaid,0
680,29,11.01,435.0,1,Postpaid,0
681,56,18.08,651.0,0,Postpaid,0
682,36,12.84,343.0,1,Postpaid,0
683,25,13.32,318.0,3,Postpaid,0
684,21,10.36,275.0,1,Postpaid,0
685,57,16.41,391.0,1,Prepaid,1
686,36,15.51,389.0,2,Prepaid,1
687,10,16.37,408.0,3,Prepaid,0
688,37,9.51,470.0,4,Postpaid,0
689,9,18.52,451.0,2,Prepaid,1
690,24,21.19,397.0,2,Postpaid,1
691,35,16.21,693.0,1,Prepaid,0
692,49,7.95,504.0,3,Postpaid,1
693,35,7.99,237.0,1,Prepaid,0
694,48,10.12,168.0,2,Postpaid,0
695,36,9.18,296.0,5,Postpaid,1
696,18,11.64,423.0,1,Prepaid,0
697,49,15.16,283.0,7,Postpaid,0
698,39,13.45,306.0,2,Postpaid,0
699,32,13.01,404.0,1,Postpaid,0
700,24,10.79,349.0,0,Postpaid,0
701,23,11.63,93.0,2,Prepaid,0
702,32,15.98,562.0,3,Postpaid,0
703,37,1.94,527.0,3,Postpaid,0
704,12,11.94,207.0,3,Postpaid,0
705,49,13.44,409.0,1,Prepaid,1
706,55,15.92,233.0,1,Prepaid,1
707,13,6.95,309.0,1,Postpaid,0
708,23,6.69,473.0,2,Prepaid,1
709,25,14.92,522.0,1,Prepaid,0
710,35,2.48,518.0,2,Prepaid,0
711,41,18.66,437.0,1,Postpaid,0
712,30,13.13,591.0,2,Prepaid,0
713,17,19.79,308.0,3,Postpaid,1
714,49,6.56,342.0,1,Postpaid,0
715,20,9.82,50.0,3,Prepaid,0
716,48,1.0,386.0,1,Postpaid,0
717,25,8.02,487.0,3,Postpaid,0
718,22,11.08,443.0,5,Prepaid,1
719,13,2.19,306.0,2,Prepaid,1
720,59,10.03,527.0,3,Prepaid,1
721,19,2.06,389.0,1,Postpaid,1
722,49,10.71,515.0,2,Prepaid,1
723,36,17.74,473.0,0,Postpaid,0
724,12,11.83,614.0,2,Postpaid,0
725,41,20.29,451.0,0,Postpaid,0
726,19,15.93,491.0,1,Postpaid,0
727,12,18.74,388.0,3,Prepaid,1
728,9,8.18,325.0,1,Prepaid,0
729,7,8.05,474.0,1,Prepaid,0
730,28,13.73,625.0,3,Postpaid,0
731,14,4.11,308.0,4,Postpaid,1
732,31,14.36,363.0,0,Postpaid,0
733,52,10.38,404.0,0,Prepaid,1
734,19,18.65,503.0,2,Prepaid,0
735,58,15.4,452.0,1,Postpaid,0
736,47,17.48,537.0,0,Postpaid,0
737,16,8.23,696.0,0,Prepaid,0
738,53,17.24,304.0,2,Postpaid,0
739,5,19.22,491.0,3,Prepaid,0
740,35,11.81,448.0,2,Prepaid,0
741,12,8.3,403.0,4,Postpaid,0
742,25,8.39,491.0,2,Postpaid,0
743,52,18.2,360.0,1,Prepaid,0
744,59,25.42,448.0,1,Postpaid,0
745,21,7.09,204.0,1,Postpaid,0
746,36,6.71,319.0,1,Postpaid,1
747,53,16.61,557.0,1,Postpaid,0
748,23,8.23,551.0,2,Prepaid,0
749,16,17.09,439.0,1,Prepaid,0
750,57,14.33,332.0,4,Postpaid,0
751,39,11.88,524.0,0,Postpaid,0
752,45,14.21,585.0,4,Prepaid,0
753,53,13.9,338.0,1,Postpaid,1
754,42,11.1,182.0,2,Postpaid,1
755,58,3.22,467.0,1,Postpaid,1
756,39,12.89,537.0,5,Postpaid,1
757,14,19.87,488.0,4,Postpaid,1
758,31,3.96,635.0,1,Prepaid,0
759,58,7.17,635.0,0,Postpaid,0
760,5,14.13,354.0,3,Prepaid,1
761,35,12.19,430.0,2,Postpaid,0
762,23,14.06,326.0,2,Postpaid,0
763,29,8.5,247.0,0,Prepaid,0
764,43,17.81,255.0,1,Prepaid,0
765,11,12.23,508.0,1,Prepaid,0
766,18,15.48,445.0,3,Postpaid,0
767,47,13.6,533.0,1,Prepaid,0
768,12,12.88,780.0,2,Prepaid,0
769,9,15.13,475.0,1,Postpaid,0
770,10,12.93,282.0,2,Prepaid,0
771,58,6.05,555.0,1,Prepaid,1
772,44,17.44,279.0,1,Postpaid,0
773,17,16.09,662.0,0,Postpaid,0
774,38,1.47,104.0,0,Prepaid,0
775,7,8.73,318.0,2,Postpaid,0
776,46,17.21,493.0,1,Postpaid,0
777,13,2.87,577.0,2,Postpaid,0
778,40,16.72,298.0,2,Postpaid,0
779,42,11.29,271.0,3,Postpaid,0
780,9,18.7,422.0,2,Postpaid,1
781,50,11.99,686.0,1,Prepaid,0
782,27,8.39,169.0,2,Postpaid,0
783,58,13.54,353.0,0,Postpaid,0
784,2,11.85,439.0,1,Postpaid,0
785,5,7.95,281.0,2,Postpaid,0
786,29,23.09,280.0,1,Prepaid,1
787,37,7.14,365.0,2,Prepaid,1
788,38,1.0,444.0,0,Prepaid,0
789,19,19.91,371.0,1,Prepaid,1
790,8,9.08,620.0,2,Postpaid,1
791,48,10.52,489.0,2,Postpaid,0
792,45,10.21,457.0,0,Postpaid,1
793,1,9.15,554.0,1,Postpaid,0
794,22,8.17,460.0,1,Prepaid,0
795,52,7.02,334.0,1,Postpaid,1
796,17,12.32,361.0,2,Postpaid,0
797,7,9.99,231.0,2,Postpaid,0
798,25,15.65,701.0,1,Prepaid,0
799,45,14.41,540.0,2,Prepaid,1
800,4,7.36,50.0,1,Prepaid,0
801,36,12.54,600.0,2,Postpaid,0
802,6,9.91,180.0,0,Prepaid,0
803,31,7.04,478.0,1,Postpaid,0
804,19,15.45,69.0,1,Postpaid,0
805,44,11.39,336.0,2,Postpaid,0
806,54,9.96,601.0,2,Prepaid,1
807,39,7.72,609.0,3,Postpaid,0
808,27,6.86,446.0,0,Postpaid,1
809,10,21.94,518.0,1,Prepaid,0
810,26,13.67,188.0,1,Postpaid,0
811,19,6.54,481.0,1,Postpaid,1
812,39,13.44,528.0,1,Prepaid,1
813,3,17.31,785.0,1,Postpaid,0
814,45,12.84,307.0,0,Prepaid,0
815,13,18.87,402.0,2,Postpaid,0
816,50,4.29,412.0,1,Postpaid,0
817,28,2.04,505.0,2,Prepaid,1
818,58,13.3,532.0,1,Prepaid,0
819,20,13.38,559.0,2,Prepaid,1
820,28,1.0,548.0,2,Postpaid,0
821,8,8.88,178.0,2,Prepaid,0
822,41,6.96,50.0,4,Postpaid,1
823,39,5.04,323.0,0,Prepaid,0
824,1,6.94,395.0,2,Prepaid,0
825,3,14.98,308.0,2,Prepaid,0
826,13,6.91,331.0,4,Prepaid,1
827,28,7.08,350.0,2,Prepaid,1
828,57,3.91,487.0,1,Postpaid,0
829,49,18.34,245.0,1,Postpaid,0
830,25,14.17,388.0,0,Postpaid,0
831,56,1.0,389.0,0,Prepaid,0
832,33,7.09,483.0,5,Postpaid,0
833,38,14.64,574.0,2,Postpaid,1
834,53,18.41,653.0,3,Postpaid,0
835,6,16.2,288.0,1,Prepaid,1
836,58,10.22,100.0,0,Prepaid,0
837,44,2.34,364.0,1,Postpaid,0
838,45,16.35,162.0,2,Postpaid,0
839,32,10.52,810.0,1,Postpaid,0
840,45,12.34,269.0,2,Prepaid,0
841,47,11.11,485.0,3,Prepaid,1
842,21,5.22,540.0,3,Postpaid,0
843,16,13.82,451.0,3,Postpaid,0
844,54,13.13,712.0,3,Postpaid,0
845,21,9.87,370.0,0,Prepaid,0
846,11,14.36,275.0,1,Postpaid,0
847,37,5.13,267.0,1,Prepaid,0
848,36,10.65,513.0,0,Prepaid,0
849,35,12.13,372.0,1,Postpaid,0
850,19,3.33,267.0,3,Postpaid,1
851,20,11.71,466.0,1,Prepaid,1
852,57,15.67,506.0,0,Postpaid,0
853,18,10.48,441.0,2,Postpaid,0
854,47,11.83,535.0,0,Postpaid,1
855,41,14.81,413.0,2,Prepaid,0
856,49,10.06,311.0,2,Prepaid,0
857,14,10.51,522.0,1,Postpaid,0
858,15,6.12,266.0,3,Postpaid,1
859,31,11.93,231.0,1,Postpaid,1
860,1,10.33,573.0,1,Prepaid,1
861,53,14.5,348.0,2,Postpaid,0
862,54,14.82,650.0,1,Postpaid,0
863,54,15.96,528.0,1,Postpaid,0
864,3,9.46,336.0,2,Postpaid,1
865,16,1.12,473.0,1,Postpaid,0
866,23,15.71,779.0,1,Prepaid,1
867,57,14.16,513.0,2,Postpaid,0
868,11,8.82,487.0,2,Postpaid,1
869,12,14.77,311.0,1,Postpaid,0
870,10,4.76,677.0,1,Postpaid,1
871,32,17.15,598.0,2,Prepaid,1
872,16,10.33,312.0,1,Postpaid,0
873,8,7.86,682.0,4,Postpaid,0
874,38,8.89,425.0,1,Prepaid,1
875,12,10.84,274.0,0,Postpaid,0
876,24,11.94,310.0,3,Postpaid,0
877,28,12.24,532.0,0,Prepaid,0
878,53,9.85,275.0,1,Prepaid,0
879,8,13.0,235.0,0,Prepaid,0
880,58,12.04,334.0,4,Prepaid,0
881,28,8.76,357.0,1,Prepaid,0
882,36,8.01,299.0,1,Postpaid,0
883,26,15.04,332.0,2,Prepaid,1
884,8,14.62,538.0,1,Postpaid,0
885,58,12.29,438.0,2,Prepaid,1
886,50,16.62,323.0,2,Postpaid,0
887,28,2.19,336.0,1,Prepaid,0
888,28,9.18,380.0,2,Postpaid,0
889,37,6.22,389.0,1,Prepaid,0
890,41,23.28,389.0,1,Prepaid,0
891,36,15.57,532.0,2,Prepaid,1
892,27,11.6,430.0,1,Postpaid,0
893,54,15.92,434.0,2,Prepaid,0
894,17,17.58,614.0,0,Postpaid,1
895,9,17.53,681.0,2,Prepaid,1
896,33,16.61,215.0,3,Prepaid,1
897,53,10.69,163.0,1,Prepaid,1
898,20,9.49,348.0,0,Postpaid,0
899,13,7.19,517.0,3,Prepaid,0
900,28,14.51,456.0,0,Prepaid,0
901,48,11.21,558.0,0,Postpaid,0
902,29,9.91,341.0,0,Prepaid,0
903,13,9.65,106.0,3,Postpaid,0
904,46,19.25,195.0,1,Prepaid,0
905,35,16.76,485.0,2,Postpaid,1
906,6,21.15,559.0,2,Postpaid,0
907,18,14.65,114.0,1,Prepaid,0
908,51,12.28,612.0,1,Prepaid,0
909,5,11.87,470.0,2,Postpaid,0
910,47,6.9,389.0,4,Postpaid,0
911,25,5.69,306.0,0,Postpaid,1
912,2,14.54,639.0,2,Postpaid,1
913,10,7.33,535.0,3,Prepaid,0
914,56,13.06,474.0,2,Postpaid,0
915,30,17.58,290.0,0,Postpaid,0
916,50,8.67,642.0,2,Postpaid,0
917,59,22.05,405.0,1,Postpaid,0
918,45,7.05,445.0,2,Postpaid,1
919,5,16.95,411.0,0,Postpaid,1
920,55,14.12,285.0,2,Postpaid,0
921,56,17.97,448.0,2,Prepaid,0
922,33,6.42,505.0,1,Prepaid,0
923,54,23.54,334.0,1,Prepaid,0
924,1,11.11,435.0,2,Postpaid,0
925,18,15.38,409.0,1,Postpaid,0
926,32,19.22,537.0,2,Prepaid,0
927,47,8.98,355.0,1,Prepaid,1
928,49,16.13,434.0,2,Prepaid,0
929,11,8.14,466.0,1,Prepaid,0
930,21,18.98,352.0,2,Postpaid,1
931,26,8.2,276.0,1,Postpaid,0
932,25,12.19,301.0,0,Postpaid,0
933,22,13.53,461.0,5,Postpaid,1
934,59,15.92,365.0,1,Postpaid,0
935,27,21.84,363.0,2,Postpaid,0
936,49,9.74,491.0,2,Postpaid,0
937,13,17.69,553.0,1,Postpaid,0
938,33,21.85,579.0,1,Postpaid,0
939,34,12.83,308.0,1,Postpaid,0
940,41,9.25,538.0,2,Prepaid,0
941,35,3.35,713.0,1,Postpaid,0
942,1,21.42,419.0,3,Prepaid,0
943,21,10.78,389.0,1,Prepaid,0
944,48,6.99,358.0,0,Prepaid,1
945,55,5.21,240.0,2,Prepaid,0
946,6,6.98,526.0,1,Postpaid,0
947,28,16.6,390.0,0,Prepaid,1
948,17,17.29,378.0,1,Postpaid,0
949,5,15.26,503.0,2,Prepaid,1
950,31,12.66,517.0,2,Postpaid,1
951,5,5.77,310.0,2,Postpaid,1
952,38,8.35,313.0,2,Prepaid,0
953,3,6.47,307.0,1,Postpaid,0
954,53,14.86,717.0,2,Postpaid,0
955,23,6.68,622.0,3,Postpaid,0
956,37,8.43,506.0,0,Postpaid,0
957,53,11.08,344.0,2,Postpaid,0
958,37,3.65,361.0,2,Prepaid,0
959,10,12.23,455.0,1,Postpaid,0
960,10,11.46,731.0,0,Postpaid,0
961,19,17.92,443.0,0,Prepaid,0
962,17,7.9,476.0,1,Postpaid,1
963,21,5.5,50.0,2,Postpaid,0
964,14,10.13,439.0,2,Prepaid,0
965,9,6.51,191.0,0,Postpaid,1
966,46,12.2,327.0,0,Postpaid,0
967,1,2.7,407.0,1,Prepaid,1
968,51,8.97,355.0,3,Postpaid,1
969,45,7.36,305.0,1,Postpaid,1
970,13,14.84,306.0,0,Prepaid,0
971,4,7.95,368.0,1,Postpaid,0
972,1,3.32,362.0,2,Postpaid,1
973,49,10.99,403.0,1,Postpaid,0
974,40,13.6,392.0,2,Prepaid,0
975,32,10.64,592.0,5,Postpaid,0
976,34,8.94,93.0,0,Postpaid,0
977,28,8.64,437.0,3,Postpaid,0
978,31,12.56,411.0,1,Postpaid,1
979,8,7.55,380.0,3,Prepaid,0
980,39,10.36,294.0,4,Prepaid,1
981,26,15.75,378.0,1,Prepaid,0
982,58,5.49,155.0,2,Postpaid,0
983,34,11.78,431.0,2,Postpaid,0
984,54,3.06,458.0,1,Postpaid,0
985,54,13.14,294.0,0,Postpaid,1
986,3,7.11,691.0,3,Prepaid,0
987,59,17.1,382.0,2,Prepaid,0
988,50,4.62,407.0,2,Prepaid,0
989,12,14.21,600.0,2,Postpaid,0
990,1,18.11,721.0,2,Postpaid,0
991,54,6.85,231.0,0,Postpaid,0
992,44,7.69,313.0,0,Postpaid,0
993,5,7.28,385.0,0,Postpaid,0
994,30,9.57,289.0,0,Prepaid,1
995,30,14.59,527.0,1,Postpaid,0
996,59,9.16,272.0,5,Prepaid,0
997,57,6.4,590.0,0,Prepaid,0
998,17,1.91,494.0,2,Postpaid,1
999,48,20.01,575.0,2,Postpaid,0
1000,47,20.4,273.0,0,Prepaid,0
1001,23,14.8,342.0,2,Prepaid,0
1002,15,7.95,535.0,0,Prepaid,0
1003,37,15.74,507.0,2,Prepaid,0
1004,21,16.74,357.0,2,Postpaid,1
1005,14,10.73,378.0,0,Postpaid,0
1006,2,12.21,335.0,2,Postpaid,1
1007,11,18.16,374.0,1,Prepaid,1
1008,51,3.8,255.0,1,Prepaid,0
1009,39,16.99,230.0,4,Prepaid,1
1010,38,10.45,551.0,3,Postpaid,0
1011,34,6.44,369.0,0,Postpaid,0
1012,38,6.85,573.0,5,Prepaid,0
1013,50,7.68,489.0,2,Prepaid,0
1014,34,5.95,447.0,4,Prepaid,0
1015,18,20.86,293.0,0,Prepaid,0
1016,30,14.46,218.0,1,Prepaid,0
1017,15,17.32,331.0,1,Postpaid,0
1018,27,14.81,630.0,1,Postpaid,0
1019,51,12.31,533.0,1,Prepaid,0
1020,34,12.37,317.0,5,Prepaid,1
1021,52,10.01,333.0,1,Prepaid,0
1022,57,10.42,261.0,0,Prepaid,0
1023,38,4.96,168.0,1,Postpaid,1
1024,33,17.41,415.0,3,Postpaid,0
1025,24,2.93,659.0,3,Postpaid,1
1026,15,6.71,661.0,0,Postpaid,0
1027,30,22.06,491.0,1,Postpaid,0
1028,55,12.68,310.0,0,Prepaid,0
1029,42,12.89,183.0,0,Prepaid,0
1030,51,15.19,557.0,2,Prepaid,0
1031,17,4.3,467.0,1,Postpaid,1
1032,5,5.03,353.0,2,Postpaid,1
1033,29,9.78,328.0,1,Postpaid,0
1034,4,7.48,490.0,1,Postpaid,0
1035,10,11.63,276.0,2,Postpaid,0
1036,56,14.43,436.0,2,Postpaid,0
1037,17,18.95,217.0,1,Postpaid,0
1038,10,16.06,734.0,1,Postpaid,1
1039,17,7.03,297.0,1,Prepaid,1
1040,20,10.13,497.0,2,Prepaid,1
1041,24,8.77,220.0,1,Prepaid,0
1042,5,6.92,376.0,2,Postpaid,0
1043,34,5.78,533.0,4,Postpaid,0
1044,6,20.32,565.0,0,Prepaid,0
1045,53,12.05,514.0,2,Postpaid,0
1046,2,10.88,379.0,2,Postpaid,0
1047,13,14.42,300.0,1,Postpaid,1
1048,43,14.67,238.0,3,Postpaid,1
1049,43,17.59,626.0,1,Postpaid,0
1050,48,8.28,416.0,4,Prepaid,1
1051,11,14.01,443.0,2,Postpaid,1
1052,51,7.44,575.0,0,Prepaid,0
1053,47,11.05,488.0,2,Postpaid,0
1054,57,12.28,381.0,0,Prepaid,0
1055,23,12.77,512.0,1,Postpaid,0
1056,55,12.55,307.0,3,Postpaid,0
1057,16,16.01,167.0,2,Postpaid,0
1058,31,9.02,612.0,1,Postpaid,1
1059,11,12.91,319.0,2,Postpaid,1
1060,54,8.21,354.0,3,Prepaid,0
1061,16,26.6,368.0,2,Postpaid,0
1062,8,7.44,310.0,1,Prepaid,0
1063,4,8.5,565.0,3,Postpaid,0
1064,40,16.41,456.0,2,Postpaid,0
1065,4,9.85,354.0,3,Postpaid,1
1066,56,16.42,209.0,1,Postpaid,0
1067,25,12.77,446.0,0,Postpaid,0
1068,3,9.98,50.0,2,Postpaid,1
1069,32,8.24,435.0,1,Postpaid,1
1070,3,8.06,601.0,0,Prepaid,1
1071,27,10.04,410.0,0,Postpaid,0
1072,29,11.13,581.0,3,Prepaid,0
1073,32,7.84,216.0,2,Postpaid,0
1074,50,11.45,706.0,4,Postpaid,1
1075,58,6.53,565.0,2,Postpaid,0
1076,51,15.78,471.0,2,Postpaid,1
1077,19,16.74,310.0,0,Prepaid,0
1078,21,8.48,285.0,2,Prepaid,1
1079,5,8.2,389.0,1,Prepaid,0
1080,18,12.89,580.0,0,Postpaid,1
1081,28,18.33,203.0,0,Prepaid,0
1082,42,19.43,402.0,2,Postpaid,0
1083,22,4.99,510.0,0,Postpaid,1
1084,21,17.03,539.0,1,Postpaid,0
1085,6,11.69,510.0,1,Prepaid,1
1086,1,11.79,187.0,0,Prepaid,0
1087,5,14.52,570.0,2,Postpaid,1
1088,41,9.6,410.0,1,Postpaid,0
1089,12,17.48,237.0,2,Postpaid,1
1090,26,19.12,396.0,1,Prepaid,1
1091,46,19.31,106.0,1,Postpaid,0
1092,34,2.78,487.0,0,Postpaid,1
1093,49,10.85,381.0,0,Prepaid,0
1094,14,2.32,209.0,0,Postpaid,0
1095,26,8.17,356.0,2,Postpaid,0
1096,45,1.0,294.0,0,Prepaid,1
1097,27,14.25,303.0,1,Prepaid,1
1098,9,13.1,61.0,1,Postpaid,0
1099,26,9.84,149.0,0,Postpaid,0
1100,57,8.04,366.0,3,Prepaid,0
1101,47,13.57,340.0,0,Prepaid,0
1102,57,6.94,546.0,1,Postpaid,0
1103,22,6.6,305.0,1,Postpaid,0
1104,47,5.99,321.0,2,Postpaid,1
1105,56,10.98,328.0,0,Prepaid,0
1106,30,9.09,370.0,1,Prepaid,0
1107,43,10.08,414.0,2,Postpaid,0
1108,48,14.61,339.0,0,Prepaid,0
1109,17,16.82,486.0,1,Postpaid,0
1110,26,19.25,745.0,3,Prepaid,0
1111,36,12.3,276.0,4,Prepaid,1
1112,1,13.74,459.0,2,Postpaid,0
1113,8,12.94,404.0,4,Postpaid,0
1114,49,3.63,557.0,4,Postpaid,1
1115,35,10.15,430.0,0,Postpaid,0
1116,52,10.17,291.0,1,Postpaid,1
1117,15,9.45,225.0,1,Postpaid,0
1118,47,11.8,492.0,0,Prepaid,0
1119,56,10.9,237.0,1,Postpaid,0
1120,22,7.07,578.0,0,Prepaid,0
1121,14,11.24,483.0,0,Postpaid,0
1122,26,8.8,413.0,3,Postpaid,1
1123,28,1.0,203.0,1,Postpaid,0
1124,23,5.01,501.0,2,Postpaid,1
1125,14,12.44,643.0,1,Prepaid,1
1126,24,17.46,336.0,3,Postpaid,0
1127,2,1.0,289.0,1,Postpaid,1
1128,45,7.65,386.0,0,Postpaid,0
1129,26,14.16,470.0,2,Postpaid,0
1130,14,16.39,320.0,0,Prepaid,0
1131,59,9.9,535.0,1,Postpaid,0
1132,56,8.59,687.0,1,Postpaid,0
1133,51,18.1,450.0,4,Postpaid,0
1134,7,15.98,351.0,1,Postpaid,0
1135,3,16.29,466.0,4,Prepaid,0
1136,47,9.66,577.0,2,Postpaid,0
1137,23,17.57,424.0,1,Postpaid,0
1138,46,2.27,473.0,2,Postpaid,1
1139,43,17.66,506.0,2,Postpaid,1
1140,47,11.67,269.0,1,Postpaid,1
1141,45,12.64,469.0,2,Prepaid,0
1142,18,7.27,199.0,3,Postpaid,0
1143,58,2.93,301.0,1,Postpaid,0
1144,38,12.54,572.0,2,Postpaid,0
1145,35,14.76,531.0,3,Postpaid,1
1146,51,15.51,359.0,1,Postpaid,1
1147,15,14.97,656.0,2,Postpaid,0
1148,25,13.84,203.0,1,Postpaid,0
1149,55,7.38,369.0,0,Postpaid,0
1150,37,15.84,441.0,0,Postpaid,0
1151,28,6.82,50.0,4,Postpaid,0
1152,10,17.54,376.0,1,Postpaid,0
1153,39,11.58,231.0,1,Prepaid,0
1154,57,11.75,235.0,0,Prepaid,0
1155,17,16.33,359.0,1,Prepaid,1
1156,39,17.01,126.0,1,Postpaid,0
1157,22,15.85,279.0,2,Postpaid,0
1158,26,7.9,130.0,1,Postpaid,0
1159,44,15.81,419.0,0,Prepaid,0
1160,25,7.93,416.0,1,Prepaid,0
1161,17,15.94,348.0,0,Postpaid,0
1162,13,4.87,549.0,0,Postpaid,0
1163,20,11.53,356.0,1,Postpaid,1
1164,25,7.9,397.0,1,Prepaid,0
1165,4,16.35,264.0,4,Postpaid,0
1166,10,17.58,55.0,2,Postpaid,0
1167,3,12.99,378.0,2,Postpaid,0
1168,41,12.83,359.0,3,Prepaid,0
1169,45,15.52,656.0,2,Prepaid,0
1170,18,17.61,500.0,3,Postpaid,1
1171,47,12.19,338.0,2,Postpaid,0
1172,36,9.5,421.0,1,Prepaid,0
1173,47,15.24,536.0,1,Postpaid,1
1174,22,2.71,478.0,0,Prepaid,0
1175,34,16.55,650.0,2,Postpaid,0
1176,47,8.45,282.0,3,Prepaid,1
1177,8,10.8,546.0,0,Prepaid,1
1178,40,16.58,337.0,2,Postpaid,0
1179,49,9.92,429.0,1,Prepaid,0
1180,44,15.24,316.0,2,Prepaid,0
1181,19,17.69,379.0,0,Postpaid,0
1182,42,12.55,432.0,1,Prepaid,1
1183,41,13.56,489.0,1,Postpaid,0
1184,37,11.4,409.0,2,Prepaid,0
1185,6,12.58,50.0,3,Postpaid,1
1186,52,6.42,388.0,0,Postpaid,0
1187,26,10.53,621.0,0,Prepaid,0
1188,34,5.56,387.0,1,Postpaid,1
1189,59,7.51,625.0,3,Postpaid,1
1190,56,1.99,382.0,1,Prepaid,0
1191,59,13.32,164.0,0,Postpaid,0
1192,45,20.46,335.0,1,Postpaid,0
1193,6,9.72,316.0,4,Prepaid,0
1194,37,16.83,366.0,1,Postpaid,0
1195,57,17.63,222.0,1,Prepaid,0
1196,33,6.0,399.0,1,Postpaid,0
1197,53,7.08,351.0,3,Prepaid,0
1198,22,16.95,593.0,1,Postpaid,0
1199,21,11.54,218.0,3,Prepaid,1
1200,6,5.55,437.0,6,Prepaid,0
1201,6,8.82,462.0,1,Postpaid,0
1202,55,14.1,516.0,4,Prepaid,0
1203,48,8.03,345.0,0,Postpaid,0
1204,4,1.0,433.0,0,Prepaid,1
1205,30,10.39,453.0,1,Prepaid,0
1206,11,10.8,153.0,0,Postpaid,0
1207,30,12.05,351.0,1,Prepaid,0
1208,31,18.29,395.0,0,Postpaid,1
1209,24,12.27,413.0,0,Postpaid,1
1210,55,13.21,411.0,1,Postpaid,0
1211,9,17.28,466.0,1,Prepaid,1
1212,55,12.05,691.0,5,Postpaid,0
1213,3,22.68,311.0,2,Postpaid,0
1214,51,5.68,457.0,2,Prepaid,0
1215,31,7.33,595.0,4,Postpaid,0
1216,40,15.07,130.0,1,Postpaid,1
1217,37,18.27,440.0,1,Prepaid,0
1218,36,11.0,148.0,1,Postpaid,1
1219,24,6.95,728.0,1,Postpaid,0
1220,31,20.8,478.0,2,Prepaid,1
1221,6,8.04,458.0,1,Prepaid,0
1222,2,13.7,119.0,3,Postpaid,0
1223,20,18.57,324.0,1,Prepaid,0
1224,28,9.79,325.0,0,Prepaid,0
1225,11,8.89,665.0,1,Prepaid,1
1226,4,9.23,509.0,2,Prepaid,0
1227,15,16.51,152.0,3,Postpaid,0
1228,6,17.3,470.0,2,Prepaid,1
1229,54,12.17,175.0,1,Prepaid,0
1230,49,21.42,156.0,1,Prepaid,0
1231,30,12.16,468.0,4,Postpaid,0
1232,56,18.46,512.0,4,Postpaid,0
1233,38,9.84,469.0,2,Postpaid,0
1234,51,23.67,682.0,2,Postpaid,1
1235,57,19.85,455.0,1,Prepaid,1
1236,2,11.36,426.0,0,Prepaid,0
1237,15,19.17,218.0,2,Postpaid,0
1238,11,18.92,529.0,2,Prepaid,1
1239,8,19.77,152.0,3,Prepaid,1
1240,26,1.0,703.0,1,Prepaid,1
1241,51,15.6,531.0,0,Postpaid,0
1242,45,14.71,818.0,1,Postpaid,1
1243,44,14.36,458.0,0,Postpaid,1
1244,5,13.09,538.0,2,Postpaid,1
1245,6,13.24,358.0,1,Postpaid,0
1246,26,18.42,394.0,1,Postpaid,0
1247,54,14.7,242.0,2,Prepaid,0
1248,4,13.08,183.0,4,Prepaid,0
1249,19,17.7,428.0,2,Postpaid,0
1250,20,14.09,393.0,1,Prepaid,1
1251,33,14.57,239.0,3,Prepaid,0
1252,20,21.34,265.0,5,Prepaid,0
1253,49,9.83,405.0,2,Prepaid,0
1254,12,4.42,236.0,5,Prepaid,1
